5,5,5,5,58,58,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,58,58,56,56,5,5,5,5,5
5,5,5,56,58,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,58,56,56,5,5,5,5,5
5,5,58,58,58,58,58,58,58,58,58,6,6,6,6,6,6,6,6,6,6,6,6,58,58,56,5,5,5,5,5,5
5,5,58,3,58,63,63,63,63,63,58,6,6,6,6,6,6,6,6,6,6,6,6,6,56,5,5,5,5,5,5,5
5,5,5,3,58,104,101,114,98,115,58,6,56,56,5,5,56,5,56,5,56,5,56,5,5,5,5,5,5,5,5,5
5,5,5,3,58,63,63,63,63,63,58,56,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,56,56
5,5,5,3,58,63,63,63,63,63,63,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,56,56,56
5,5,5,3,58,63,63,63,63,63,58,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,56,58,58,58
5,5,5,3,58,58,58,58,58,58,58,5,5,5,5,5,5,5,56,5,56,5,56,5,56,5,56,6,6,58,3,58
5,5,5,3,6,6,6,6,6,6,56,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,3,5
5,5,5,3,6,6,6,6,6,6,56,5,5,5,5,5,5,56,6,128,128,128,128,128,128,128,128,128,128,128,3,5
5,5,58,3,58,6,6,6,56,56,5,5,5,5,5,5,5,56,6,128,116,104,101,124,63,63,60,63,63,128,3,5
5,5,58,58,58,6,56,56,5,5,5,5,5,5,5,5,5,56,6,128,63,63,63,59,63,63,128,123,123,128,3,5
56,5,56,5,56,56,5,5,5,5,5,5,5,5,5,5,5,5,56,128,105,110,110,124,63,63,128,128,128,128,3,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,63,63,63,63,63,63,63,63,63,63,128,3,5
5,5,5,5,5,5,5,5,5,5,5,5,62,5,5,5,5,5,5,63,63,63,63,63,63,63,63,63,63,128,3,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,63,63,63,63,63,63,63,63,63,63,128,3,5
56,5,56,5,56,5,5,5,5,5,5,5,5,5,5,5,5,5,56,128,102,111,111,100,123,123,102,111,114,128,3,5
5,5,58,58,58,56,5,5,5,5,5,5,5,5,5,5,5,56,6,128,63,63,63,63,63,63,63,63,63,128,3,5
5,5,58,3,58,6,56,5,5,5,5,5,5,5,5,5,5,56,6,128,123,116,104,111,117,103,104,116,123,128,3,5
5,5,5,3,6,6,56,5,5,5,56,56,5,5,5,5,5,56,6,128,128,128,128,128,128,128,128,128,128,128,3,5
5,5,5,3,6,6,56,5,5,56,6,6,56,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,3,5
5,5,5,3,6,6,56,5,5,56,6,6,6,5,5,5,5,5,56,6,6,6,6,6,6,6,6,6,6,6,3,5
5,5,5,3,58,58,58,63,63,58,58,58,6,56,5,5,5,5,5,5,56,5,56,5,56,5,56,6,6,58,3,58
5,5,5,3,58,63,126,63,63,126,57,58,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,56,58,58,58
5,5,5,3,58,63,63,63,63,63,63,58,6,6,56,5,5,5,5,5,5,5,5,5,5,5,5,5,5,56,56,56
5,5,5,3,58,63,63,63,63,63,63,58,6,6,6,6,56,5,5,5,5,5,5,5,5,5,5,5,5,5,56,56
5,5,5,3,58,109,121,115,116,105,99,58,6,6,6,6,6,6,56,5,56,5,56,5,5,5,5,5,5,5,5,5
5,5,58,3,58,63,63,63,63,63,63,58,6,6,6,6,6,6,6,6,6,6,6,6,56,5,5,5,5,5,5,5
5,5,58,58,58,104,101,97,108,101,114,58,6,6,6,6,6,6,6,6,6,6,6,58,58,56,5,5,5,5,5,5
5,5,5,56,58,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,58,56,56,5,5,5,5,5
5,5,5,5,58,58,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,58,58,56,56,5,5,5,5,5
