128,128,128,128,128,128,128,128,128,6,5,5,5,5,5,6,128,128,128,128,128,128,128,128,128,128,128,128,128,127,127,127
128,108,105,98,114,97,114,121,128,6,6,5,5,5,6,6,128,123,98,114,105,116,97,110,110,105,97,123,128,127,127,127
128,23,23,23,23,23,23,23,128,128,128,128,128,128,128,128,128,23,23,23,23,23,23,23,23,23,23,23,128,127,127,127
128,123,97,124,23,125,110,123,128,6,6,63,63,63,63,63,60,23,23,23,23,23,23,125,123,123,123,123,123,123,123,127
128,23,23,23,23,23,23,23,128,6,63,63,63,63,63,6,128,23,23,23,23,23,23,23,23,23,23,23,128,127,127,127
128,123,101,124,23,125,114,123,128,63,63,63,63,63,6,6,128,111,98,115,101,114,118,97,116,111,114,121,128,127,127,127
128,23,23,23,23,23,23,23,128,63,63,63,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,127,127,127
128,123,105,124,23,125,118,123,128,63,63,63,128,114,111,98,123,98,101,116,104,128,61,63,61,61,61,61,128,5,5,5
128,23,23,23,23,23,23,23,128,63,63,63,128,63,63,63,63,63,63,63,63,74,63,63,63,61,61,61,128,5,5,5
128,128,128,128,63,128,128,128,128,63,63,63,128,63,63,125,123,123,124,63,63,128,61,61,63,63,61,61,128,5,5,5
6,6,6,128,63,63,63,63,128,63,63,63,128,63,63,126,63,63,126,63,63,128,128,128,128,128,128,128,128,5,5,5
5,6,6,128,63,63,63,63,128,63,63,63,128,63,63,63,63,63,63,63,63,128,63,63,63,63,63,63,128,5,5,5
5,5,6,128,63,63,63,63,59,63,63,63,128,63,63,63,63,63,63,63,63,128,104,101,97,108,101,114,128,5,5,5
5,5,5,128,63,63,63,63,128,63,63,63,128,63,63,63,63,63,63,63,63,128,63,63,63,63,63,63,128,5,5,5
5,5,5,128,63,63,63,63,128,63,63,63,128,6,63,63,63,63,63,63,6,128,63,63,63,63,63,63,128,5,5,5
5,5,5,128,63,63,63,63,128,63,63,63,128,6,6,63,63,63,63,6,6,128,63,63,63,63,63,63,128,5,5,5
5,5,5,128,128,128,128,128,128,63,63,63,128,128,128,128,63,63,128,128,128,128,128,128,63,63,128,128,128,5,5,5
5,5,5,128,6,6,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,128,5,5,5,5
5,5,5,128,6,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,128,5,5,5,5
5,5,5,128,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,128,5,5,5,5
5,5,5,128,63,63,63,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,63,63,63,128,5,5,5,5
5,5,5,128,63,63,63,3,3,3,3,3,128,63,63,63,63,63,128,3,3,3,3,3,63,63,63,128,5,5,5,5
5,5,6,128,63,63,63,3,3,3,3,3,128,63,49,63,49,63,128,3,3,3,3,3,63,63,63,128,6,5,5,5
5,6,6,128,63,63,63,64,64,64,64,64,64,63,63,63,63,63,64,64,64,64,64,64,63,63,63,128,6,6,5,5
6,6,6,128,63,63,63,64,64,64,64,64,64,63,63,63,63,63,64,64,64,64,64,64,63,63,63,128,6,6,6,5
128,128,128,128,63,63,63,64,64,64,64,64,64,63,63,63,63,63,64,64,64,64,64,64,63,63,63,128,128,128,128,5
128,63,63,63,63,63,63,3,3,3,3,3,128,63,63,63,63,63,128,3,3,3,3,3,63,63,63,63,63,63,128,5
128,63,63,63,63,63,63,3,3,3,3,3,128,63,63,63,63,63,128,3,3,3,3,3,63,63,63,63,63,63,128,5
128,63,63,49,63,63,128,128,128,128,128,128,128,63,63,63,63,63,128,128,128,128,128,128,128,63,63,49,63,63,128,5
128,63,63,63,63,63,128,6,6,6,5,6,6,63,63,63,63,63,6,6,5,6,6,6,128,63,63,63,63,63,128,5
128,63,63,63,63,63,128,6,6,5,5,5,6,63,63,63,63,63,6,5,5,5,6,6,128,63,63,63,63,63,128,5
128,128,128,128,128,128,128,6,5,5,5,5,5,63,63,63,63,63,5,5,5,5,5,6,128,128,128,128,128,128,128,5
