7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7
7,7,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7
7,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,7
7,3,7,7,7,5,5,5,7,7,7,7,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,7,7,3,7
7,3,7,7,5,5,5,5,5,7,7,7,128,63,63,49,63,63,63,128,106,117,115,116,105,99,101,128,7,7,3,7
7,3,7,7,5,5,5,5,5,7,7,7,128,63,63,60,63,63,63,128,63,63,63,63,63,63,63,128,7,7,3,7
7,3,7,7,5,5,5,5,5,7,7,7,128,49,49,49,63,63,63,128,63,63,125,123,124,63,63,128,7,7,3,7
7,3,7,7,7,5,5,5,7,7,7,7,128,63,63,49,63,63,63,128,63,63,126,63,126,63,63,128,7,7,3,7
7,3,7,7,7,7,7,7,7,7,7,7,128,63,63,60,63,63,63,128,63,63,63,63,63,63,63,128,7,7,3,7
7,3,7,7,7,7,7,7,7,7,7,7,128,49,49,49,63,63,63,128,63,49,63,63,63,49,63,128,7,7,3,7
7,3,7,7,7,7,7,7,7,7,7,5,128,63,63,63,63,63,63,60,63,63,63,63,63,63,63,128,7,7,3,7
7,7,7,7,7,7,7,7,7,5,5,5,128,63,63,63,63,63,63,128,63,49,63,63,63,49,63,128,7,7,3,7
5,7,7,7,5,5,5,5,5,5,5,5,128,123,106,97,105,108,123,128,63,63,63,63,63,63,63,128,7,7,3,7
63,63,63,63,63,63,63,63,63,63,5,5,128,128,128,128,128,128,128,128,128,128,63,63,63,128,128,128,7,7,3,7
63,63,63,63,63,63,63,63,63,63,5,5,5,5,5,5,5,5,5,5,5,5,63,63,63,5,5,7,7,3,3,7
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,5,5,3,3,3,7,7
5,7,7,7,5,5,5,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,5,3,3,3,7,7,7
7,7,7,7,7,5,5,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,5,3,3,3,7,7,7
7,3,7,7,7,7,5,63,63,63,5,5,5,5,5,5,5,5,5,5,5,5,63,63,63,5,5,3,3,3,7,7
7,3,7,7,128,128,128,63,63,63,128,128,128,5,5,5,5,5,5,5,5,5,63,63,63,5,5,7,7,3,3,7
7,3,7,7,128,63,63,63,63,63,63,63,128,7,5,5,5,5,5,128,128,128,49,63,49,128,128,128,7,7,3,7
7,3,7,7,128,63,63,63,63,63,63,63,128,7,7,5,5,5,7,128,57,63,63,63,63,63,57,128,7,7,3,7
7,3,7,7,128,63,63,63,63,63,63,63,128,7,7,7,7,7,7,128,124,63,63,63,63,63,125,128,7,7,3,7
7,3,7,7,128,123,123,100,114,121,123,123,128,7,7,7,7,7,7,128,63,63,63,63,63,63,63,128,7,7,3,7
7,3,7,7,128,63,63,63,63,63,63,63,128,7,7,7,7,7,7,128,104,101,97,108,105,110,103,128,7,7,3,7
7,3,7,7,128,123,103,111,111,100,115,123,128,7,7,7,7,7,7,128,63,63,63,63,63,63,63,128,7,7,24,7
7,3,7,7,128,128,128,128,128,128,128,128,128,7,7,7,7,7,7,128,128,128,128,128,128,128,128,128,7,7,3,7
7,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,7
7,7,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,7,7
7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
