58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
58,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,58
58,5,5,5,128,128,128,128,128,128,128,128,5,5,5,5,5,5,5,5,128,128,128,128,128,128,128,128,6,6,6,58
58,5,5,128,128,63,63,63,63,63,63,128,128,128,128,128,128,128,128,128,128,102,111,108,108,101,121,128,128,6,6,58
58,5,5,128,128,97,114,109,111,117,114,128,128,72,70,125,124,70,72,128,63,63,63,63,63,63,63,63,128,6,6,58
58,5,5,128,126,63,63,63,63,63,63,126,128,69,63,63,63,63,69,128,123,116,97,118,101,114,110,123,128,6,6,58
58,5,5,128,63,63,63,63,63,63,63,63,74,63,63,63,63,63,63,128,63,63,63,63,63,63,63,63,128,6,5,58
58,5,5,128,123,124,63,63,63,63,125,123,128,109,97,103,105,99,115,128,123,124,63,63,63,63,125,123,128,6,5,58
58,5,5,128,128,63,63,63,63,63,63,128,128,63,63,63,63,63,63,128,63,63,63,63,63,63,63,63,128,5,5,58
58,5,5,128,128,128,63,63,63,63,128,128,128,128,128,128,128,128,128,128,123,124,63,63,63,63,125,123,128,5,5,58
58,5,5,5,6,6,63,63,63,63,6,6,5,5,5,5,6,6,6,128,128,128,128,63,63,128,128,128,128,5,5,58
58,5,5,5,5,6,6,63,63,6,6,5,5,5,5,5,5,5,6,6,6,6,6,63,63,6,6,6,5,5,5,58
58,5,5,5,5,6,6,63,63,6,6,5,5,5,5,5,5,5,5,5,6,6,6,63,63,6,6,5,5,5,5,58
58,5,5,5,6,6,6,63,63,6,6,6,5,5,5,5,5,5,5,5,5,5,6,63,63,6,5,5,5,5,5,58
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
58,5,5,5,6,6,6,63,63,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,58
58,5,5,5,5,6,6,63,63,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,58
58,5,5,5,5,5,6,5,5,6,5,5,5,5,5,128,128,128,128,128,128,58,58,58,58,58,58,58,58,58,58,58
58,5,5,5,5,5,6,5,5,6,5,5,5,5,5,128,126,126,63,126,128,5,5,5,5,58,5,5,5,5,5,58
58,5,5,5,5,6,6,5,5,6,6,5,5,5,5,60,63,63,63,63,59,5,5,5,5,58,5,5,5,5,5,58
58,5,5,58,58,58,58,5,5,58,58,58,58,5,5,128,63,63,63,126,128,5,5,5,5,58,5,5,5,5,5,58
58,5,5,58,3,5,5,5,5,5,5,3,58,6,5,128,126,63,63,126,128,5,5,5,5,58,5,5,5,5,5,58
58,5,5,58,124,5,5,5,5,5,5,125,58,6,6,128,123,123,123,123,128,5,5,5,5,60,5,5,5,5,58,58
58,5,6,58,5,5,5,5,5,5,5,5,58,6,6,128,63,63,63,63,128,126,5,5,3,58,126,5,3,58,58,8
58,5,6,58,123,109,97,114,107,101,116,123,58,6,6,128,128,128,128,128,128,58,58,58,58,58,58,58,58,58,8,8
58,6,6,58,5,5,5,5,5,5,5,5,58,6,6,5,5,5,5,5,5,5,6,6,8,8,8,8,8,8,8,9
58,6,6,58,58,58,58,58,58,58,58,58,58,6,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,9,9
58,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,9,9,9,8,8,9,9
58,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,9,9,9,9,9,9,9,9,9,9,9
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,8,8,8,9,9,9,9,9,9,9,9,9
